Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2
Cinco Saus,3608,C01,B12,79,3614.58,,3602.58,0.38,0.8,0.56,5.46,0.88,0.78,0.14,32.29,0.03,191.92,0.79,111,201.13,44.86,7.03,69.02,38.01,96.94,6.64,13.62,12.27,6,2.3,5,29.15,2196.06,10.3,5,4.71,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,81,3614.75,,3602.75,0.45,0.51,1.23,9.49,0.16,0.92,0.22,25.55,0.06,193.32,0.83,111,324.89,55.49,5.37,97.27,47.14,189.06,6.22,17.52,13.56,6,2.51,7.74,19.32,1436.22,7.67,5,5.31,20.55,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,83,3614.92,,3602.92,0.4,0.97,1.73,8.85,0.37,2,0.27,24.78,0.09,173.41,1.19,303.91,393.93,54.74,6.51,171.39,74.55,289.31,11.04,26.05,19.58,6,3.09,13.81,23.24,1197.97,9.8,27.88,4.76,55.83,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,85,3615.08,,3602.98,0.38,0.76,0.28,3.05,0.01,1.27,0.09,34.74,0.01,168.48,0.85,111,53.98,40,6.06,29.96,25.69,22.58,3.11,14.77,11.05,6,2,5,10,550.8,3.74,17.97,3.68,8.94,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,87,3615.25,,3603.05,0.33,1.14,0.7,3.9,0.15,1.7,0.13,33.33,0.03,215.95,0.83,111,107.7,40,5.35,66.18,39.99,66.28,9.33,17.46,15.59,6,2.49,5.24,23.2,1761.49,5.96,5,4.47,17.56,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,89,3615.42,,3603.12,0.44,0.28,0.28,3.47,0.06,0.39,0.09,32.94,0.01,236.03,0.7,111,30,40,6.57,20.21,25.63,26.4,5.06,11.94,11.06,6,2.05,5.58,14.25,978.65,3.55,5,3.29,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,91,3615.58,,3603.18,0.37,0.42,0.28,3.04,0.01,1.15,0.08,33.55,0.02,161.75,0.83,111,80.06,40,6.29,24.01,26.32,36.2,6.93,17.84,14.82,6,2,7.12,10,982.59,5.85,5,4.22,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,93,3615.75,,3603.25,0.47,0.27,0.66,5.17,0.05,0.45,0.14,30.43,0.02,224.17,0.78,111,113.82,40,6.73,46.68,30.8,36.51,5.67,9.9,10.91,6,2.2,5,20.02,1314.13,6.08,5,4.39,9.78,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,95,3615.92,,3603.32,0.41,0.25,0.58,6.76,0.01,0.47,0.13,28.97,0.03,238.54,0.71,111,177.11,40,6.96,42.85,35.96,164.97,7.96,12.52,12.37,6,2.09,5,16.99,1636.28,1.21,5,2.96,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,97,3616.08,,3603.38,0.39,0.82,1.07,7.53,0.15,0.7,0.18,29.54,0.05,187.66,0.85,111,265.01,44.27,5.77,68.65,42.74,235.69,7.05,15.06,12.95,6,2.35,5.12,20.39,1571,5.79,5,4.42,19.67,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,99,3616.25,,3603.45,0.35,0.84,0.25,3.05,0.02,0.92,0.09,35.84,0.02,172.09,0.74,111,74.83,40,7.04,23.13,28.77,29.48,5.16,14.46,12.14,6,2,7.92,10,793.78,9.41,8.39,3.11,6.38,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,101,3616.42,,3603.52,0.46,0.31,0.5,5.12,0.01,0.43,0.13,32.59,0.02,180.89,0.67,111,164.74,40,6.58,32.41,28.29,43.65,6.11,10.69,11.61,6,2.28,5,18.54,1606.3,8.46,5,3.59,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,103,3616.58,,3603.58,0.37,1.05,2.46,9.05,0.24,1.74,0.25,23.9,0.1,196.89,1.06,493.4,241.57,62.88,5.34,111.37,46.14,126.68,9.91,24.16,16.53,6,2.84,15.13,15.01,1083.39,9.3,20.38,6.93,45.58,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,105,3616.75,,3603.75,0.4,0.68,0.66,4.88,0.06,0.57,0.11,33.27,0.03,225.64,0.8,111,130.55,40,6.99,23.83,27.71,36.39,6.23,13.06,12.03,6,2.02,5,13.03,1224.07,4.65,5,0.55,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,107,3616.92,,3603.92,0.4,0.16,1.06,5.76,0.14,0.76,0.13,27.31,0.04,238.84,0.95,111,149.94,40,5.83,40.24,31.17,81.71,7.33,16.42,13.96,6,2.17,5,17.38,1315.55,2.14,8.85,4.14,11.24,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,109,3617.08,,3604.08,0.37,0.77,0.25,3.34,0.003,0.74,0.1,35.88,0.02,186.87,0.7,111,70.21,40,7.35,15.05,24.44,31.42,4.61,11.86,9.98,6,2,5,10,1016.1,5.35,5,4.37,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,111,3617.25,,3604.25,0.39,0.83,0.57,4.39,0.06,0.4,0.12,34.99,0.02,232.01,0.67,111,82.71,40,6.49,26.03,25.29,25.68,7.26,12.28,11.6,6,2.2,5,18.71,1430.74,4.01,5,2.93,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,113,3617.42,,3604.42,0.36,0.75,0.29,3,0.003,0.94,0.09,35.54,0.01,177.3,1.01,111,50.2,40,4.44,26.36,26.2,41.61,2.92,20.89,14.17,6,2,7.71,10,828.14,4.92,5,3.45,8.57,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,115,3617.58,,3604.58,0.45,0.91,1.54,11.41,0.22,1.59,0.24,21.21,0.11,203.98,1.19,338.36,305.58,68.49,1.8,113.64,61.93,374.6,7.28,22.58,16.3,6,2.48,12.59,14.65,1085.72,8.69,13.31,5.74,40.19,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,117,3617.75,,3604.75,0.45,0.38,0.79,7.9,0.1,0.57,0.13,27.43,0.04,197.02,0.74,111,169.23,54.2,5.35,64.98,38.16,86.71,7.05,13.48,12.54,6,2.58,9.96,19.64,1411.43,7.68,5,4.63,21.15,Eagle Ford,Upper Eagle Ford
Cinco Saus,3608,C01,B12,119,3617.92,,3604.92,0.82,0.04,0.75,5.71,0.19,0.62,0.15,17.42,0.06,163.72,1.04,111,181.73,41.24,5.98,90.56,50.17,128.46,9.49,21.55,14.56,6,2.88,10.25,22.83,1363.32,5.46,7.34,6.9,25.83,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,1,3618.08,,3605.08,0.41,0.9,0.98,7.79,0.12,0.55,0.17,29.84,0.03,202.33,0.68,111,273.59,42.82,7.1,57.36,39.87,149.86,5.93,14.72,12.41,6,2.24,5,23.64,1453.68,5.37,5,5.11,9.75,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,3,3618.25,,3605.25,0.42,0.73,0.35,3.63,0.003,0.4,0.1,35.89,0.02,173.5,0.69,111,72.43,40,7.34,17.88,23.11,33.01,4.85,10.16,10.88,6,2,5.15,10,935.08,5.89,5,3.01,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,5,3618.42,,3605.42,0.33,0.47,0.72,7.71,0.09,0.51,0.15,30.03,0.04,198.12,0.68,111,192.21,53.3,7.84,43.89,36.09,170.43,7.46,16.9,14.2,6,2.52,5.7,22.67,1745.09,6.4,5,5,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,7,3618.58,,3605.58,0.59,0.04,3.17,9.37,0.24,1.1,0.49,19.23,0.16,165.23,1.41,769.23,655.24,64.97,4.2,124.77,73.53,410.4,12.65,26.67,17.43,6,3.35,21.61,17.27,1018.63,9.54,46.66,7.34,50.04,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,9,3618.75,,3605.75,0.42,0.24,0.36,4.02,0.003,0.55,0.11,32.49,0.02,215.73,0.83,111,68.93,40,5.06,18.38,26.98,33.99,3.43,18.28,13.32,6,2.05,9.9,10,924.44,6.3,5.76,4.27,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,11,3618.92,,3605.92,0.51,0.08,0.33,4.82,0.003,0.34,0.1,30.28,0.02,230.39,0.67,111,61.77,40,6.38,18.35,24.34,30.94,3.7,13.67,10.86,6,2,5,10,981.96,4.74,5.25,4.63,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,13,3619.08,,3606.08,0.46,0.71,1.26,7.26,0.12,0.54,0.22,28.27,0.05,240.51,0.79,111,136.91,49.43,7.05,38.52,30.45,51.69,7.39,15.25,12.95,6,2.17,6.56,11.79,1380.89,5.26,6.51,4.26,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,15,3619.25,,3606.25,0.46,0.06,0.34,4.54,0.02,0.38,0.1,31.98,0.02,219.74,0.72,111,41.11,40,6.17,24.14,24.64,40.22,5.24,13.83,12.07,6,2.03,5,12.71,1039.85,3.92,5,2.85,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,17,3619.42,,3606.42,0.53,0.04,0.32,4.02,0.003,0.32,0.09,31.77,0.01,222.88,0.68,111,32.36,40,6.9,24.98,26.04,30.62,2.9,17.86,12.84,6,2.02,5.39,11.28,1173,7.95,5,4.18,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,19,3619.58,,3606.58,0.34,0.78,1.47,8.07,0.22,0.87,0.24,27.01,0.06,194.23,0.99,111,170.06,51.92,5.97,99.32,45.43,133.49,7.12,25.43,18.91,6,2.67,8.46,21.2,1462.98,5.62,9.84,6.98,36.47,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,21,3619.75,,3606.75,0.38,0.55,0.36,5.09,0.05,0.58,0.1,33.8,0.02,202.61,0.72,111,54.77,40,6.04,20.45,26.19,28.87,3.63,15.45,12.33,6,2,5,12.51,925.7,3.27,5,3.82,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,23,3619.92,,3606.92,0.39,0.47,0.29,3.96,0.003,0.71,0.08,33.98,0.01,173.17,0.9,111,53.18,40,5.22,17.68,28.14,31.64,5.41,22.92,16.24,6,2,8.13,10,816.58,10.05,7.05,3.96,6.61,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,25,3620.08,,3607.08,0.38,0.79,1.16,13.04,0.44,0.82,0.19,22.86,0.07,225.46,0.83,111,210.23,78.48,6.04,69.59,36.19,84.44,5.89,17.81,13.89,6,2.42,12.11,11.12,1191.08,11.03,11.02,4.39,28.4,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,27,3620.25,,3607.25,0.47,0.77,4.14,13.67,0.25,1.4,0.45,18.83,0.16,216.47,1.03,1079.02,341.21,82.76,3.27,70.28,36.79,194.87,9.81,13.23,13.38,6,2.19,7.42,13.14,1481.47,6.59,5,5.17,23.05,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,29,3620.42,,3607.42,0.44,0.44,1.32,8.6,0.09,0.48,0.18,27.85,0.05,222.51,0.67,111,169.35,53.69,7.59,38.92,29.93,81.2,8.05,15.06,13.64,6,2.09,5,12.99,1601.04,5.53,5,4.69,7.65,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,31,3620.58,,3607.58,0.41,0.69,1.41,9.51,0.15,0.57,0.21,24.75,0.06,207.65,0.73,111,251.53,51.3,5.68,67.25,47.74,143.61,6.75,23.41,15.46,6,2.4,8.13,15.48,1346.3,8.36,11.18,6.34,19.89,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,33,3620.75,,3607.75,0.44,0.16,0.58,7.26,0.09,0.35,0.1,29.04,0.03,232.32,0.59,111,137.51,46.28,6.04,39.18,33.33,71.58,6.18,8.01,9.67,6,2,5,11.41,1565.84,5.37,5,4.72,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,35,3620.92,,3607.92,0.51,0.04,0.15,2.84,0.06,0.46,0.07,30.46,0.01,171.54,0.84,111,30,40,5.49,21.18,27.21,45.24,4.62,20.5,15.49,6,2,5,10.71,1001.4,4.51,5,2.63,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,37,3621.08,,3608.08,0.69,0.04,2.54,9.99,0.2,0.51,0.22,19.85,0.09,205.83,0.68,111,203.7,63.94,6.09,42.91,35.12,195.4,6.43,16.05,13.27,6,2.01,11.1,10,1019.41,18.58,40.43,7.4,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,39,3621.25,,3608.25,0.43,0.53,0.51,3.33,0.003,0.25,0.13,33.23,0.01,223.72,0.67,111,55.01,40,6.45,21.55,28.04,35.4,5.93,14.24,11.97,6,2,5,13.57,1053.63,10.6,7.2,3.91,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,41,3621.42,,3608.42,1,0.04,9.91,15.35,0.26,0.68,1.56,1.65,0.25,143.53,1.04,111,30,132.47,6.81,18.36,19.33,84.34,25.17,24.26,17.25,6,3.53,46.97,10,368.25,14.33,218.89,15.41,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,43,3621.58,,3608.58,0.92,0.04,11.64,18.38,0.25,0.68,1.8,1.19,0.23,172.2,0.93,111,30,119.82,8,9.01,15.64,65.23,24.67,19.42,24.73,6,3.54,43.52,10,371.08,13.76,231.85,16.27,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,45,3621.75,,3608.75,0.87,0.04,11.85,17.95,0.26,0.89,1.57,1.66,0.39,165.26,1.03,111,30,121.05,9.63,18.2,21.7,120.76,21.64,17.92,21.01,6,2.87,36.69,10,348.76,11.79,311.66,18.95,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,47,3621.92,,3608.92,0.55,0.51,2.09,16.2,0.23,0.66,0.25,18.69,0.06,223.5,0.57,111,269.28,103.32,5.37,74.84,49.37,294.96,7.21,15.33,12.88,6,2.51,12.67,13.95,990.18,14.2,22.45,6.43,31.39,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,49,3622.08,,3609.08,0.44,0.72,0.84,10.38,0.21,0.56,0.15,26.36,0.04,208.29,0.64,111,187.82,66.13,5.68,66.6,38.68,107.39,6.13,17.74,14.21,6,2.69,10.27,22.34,1468.52,12.72,5,5.62,15.79,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,51,3622.25,,3609.25,0.34,0.95,0.49,8.31,0.1,0.62,0.1,30.16,0.03,205.69,0.66,111,111.13,56.72,7.14,32.68,29.66,44.76,5.69,15.05,12.68,6,2.36,5,21.58,1924.48,11.77,5,4.54,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,53,3622.42,,3609.42,0.42,1.08,1.02,9.5,0.17,1.75,0.16,25.61,0.06,207.07,0.95,111,106.91,71.91,5.55,65,35.25,62.33,7.1,19.08,14,6,2.26,6.57,16.8,1340.29,3.69,5,4.75,39.75,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,55,3622.58,,3609.58,0.4,0.68,0.54,7.75,0.17,0.81,0.1,29.54,0.03,232.03,0.74,111,76.77,51.78,6.81,34.6,30.84,38.79,4.76,17.35,13.42,6,2.33,5,27.31,1709.8,3.39,5,3.5,16.4,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,57,3622.75,,3609.75,0.43,0.87,1,8.62,0.25,1.47,0.16,23.34,0.07,226.89,1.21,111,95.86,62.3,4.14,71.05,40.81,62.53,6.12,27.33,15.88,6,2.63,9.15,21.35,1319,5.14,5,4.74,41.51,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,59,3622.92,,3609.92,0.52,0.05,0.45,6.9,0.08,0.51,0.09,26.5,0.02,216.5,0.68,111,48.52,50.48,6.88,34.68,29.87,41.83,5.91,16.05,12.98,6,2,5,12.09,1381.65,5.75,5,3.95,15.63,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,61,3623.08,,3610.08,0.46,0.11,0.2,5.96,0.01,0.29,0.07,28.47,0.02,210.1,0.64,111,41.78,40,6.19,23.87,22.69,25.05,3.55,8.28,8.36,6,2,5,17.85,1414.99,1.83,5,2.98,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,63,3623.25,,3610.25,0.5,0.39,0.07,3.04,0.003,0.38,0.06,32.12,0.01,161.25,0.74,111,30,40,6.04,19.7,28.21,29.06,4.64,15.01,12.31,6,2,5,10,1213.33,1.48,5,4.24,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,65,3623.42,,3610.42,0.47,0.13,0.12,2.86,0.003,0.63,0.05,31.44,0.01,162.97,0.76,111,30,40,6.21,22.49,23.21,24.95,2.37,12.82,9.64,6,2,5,13.8,1156.83,2.24,5,1.3,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,67,3623.58,,3610.58,0.37,1.3,1.35,6.82,0.27,2.31,0.21,27.26,0.09,184.4,1.43,111,107.06,58.13,2.06,135.03,63.18,120.57,9.73,30.21,20.19,6,2.97,8.08,28.22,1759.98,0.72,5,3.76,88.52,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,69,3623.75,,3610.75,0.37,1.05,0.48,6.4,0.02,0.98,0.11,31.94,0.03,227.19,0.73,111,87.29,41.99,6.69,55.4,33.4,42.94,5.49,14.19,12.27,6,2.1,5,24.08,1754.8,1.82,5,5.15,20.29,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,71,3623.92,,3610.92,0.4,0.9,0.48,6.95,0.03,0.57,0.1,31.39,0.03,224.38,0.66,111,68.66,42.5,7.46,40.08,29.56,31.3,4.58,7.29,11.72,6,2,5,16.77,1548.71,2,5,2.54,13.63,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,73,3624.08,,3611.08,0.47,0.71,0.3,5.46,0.06,0.49,0.09,32.44,0.02,212.82,0.67,111,61.38,40,5.72,30.72,28.97,33.6,2.81,16.35,12,6,2,5.29,10,1536.58,3.69,5,2.97,6.66,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,75,3624.25,,3611.25,0.48,0.2,0.38,5.65,0.03,0.47,0.08,28.91,0.03,213.32,0.72,111,36.45,40.35,7.41,33.5,32.19,67.21,4.31,13.68,11.85,6,2.25,5,20.5,1464.46,4.68,5,2.35,18.7,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,77,3624.42,,3611.42,0.42,0.04,0.13,3.27,0.003,0.65,0.07,33.21,0.01,174.21,0.74,111,30,40,6.58,18.11,26.1,21.29,6.57,10.32,11.97,6,2.1,5,16.26,1341.53,0.64,5,3.74,7.59,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,79,3624.58,,3611.58,0.38,0.67,0.21,2.97,0.003,0.67,0.08,36.2,0.01,168.04,0.73,111,30,40,6.46,25.84,28.03,23.68,4.43,8.99,11.07,6,2,5,10.18,1087.18,1.15,5,1.04,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,81,3624.75,,3611.75,0.33,0.64,0.35,5.34,0.07,0.62,0.09,33.2,0.02,219.87,0.68,111,58.53,40,7.47,29.8,29.28,33.18,4.79,12.59,11.43,6,2.13,5.19,13.67,1756.11,4.62,5,3.33,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,83,3624.92,,3611.92,0.39,0.8,0.43,4.32,0.09,1.42,0.09,33.03,0.02,190.84,0.74,111,46.57,40,1,175.54,78.58,82.53,8,31.68,19.63,6,2.53,6.09,20.14,1618.73,5.58,5,4.5,49.12,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,85,3625.08,,3612.08,0.3,1.64,0.88,4.11,0.21,2.51,0.11,32.69,0.03,191.6,0.85,111,111.14,40,1,96.94,45.81,62.13,9.55,23.16,16.46,6,2.36,5,18.14,1850.93,4.56,5,4.73,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,87,3625.25,,3612.25,0.35,0.9,0.21,2.81,0.09,0.79,0.09,36.67,0.02,177.24,0.72,111,62.02,40,6.49,17.93,26.82,48.46,5.48,12.5,11.36,6,2,5,10,1696.82,4.21,5,2.48,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,89,3625.42,,3612.42,0.35,1.2,0.3,2.38,0.003,0.87,0.09,37.32,0.02,162.12,0.83,111,65.08,40,5.96,21.14,27.79,29.86,5.41,14.89,12.53,6,2,7.2,10,886.36,4.74,5,2.02,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,91,3625.58,,3612.58,0.42,0.73,0.27,3.6,0.04,0.58,0.09,34.9,0.01,165.82,0.7,111,55.71,40,6.21,19.42,23.62,51.52,2.82,12.54,10.47,6,2,5.02,10,994.43,3.67,5,3.12,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,93,3625.75,,3612.75,0.4,0.84,0.13,2.68,0.003,0.42,0.08,36.18,0.02,167.86,0.7,111,37.51,40,7.89,15.88,25.74,34.72,1.78,14.44,10.92,6,2.05,10.21,10,862.28,8.13,5,3.44,9.05,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,95,3625.92,,3612.92,0.35,0.87,1.3,5.87,0.15,0.74,0.24,31.21,0.07,188.56,0.96,111,392.07,40,5.72,111.42,78.86,559.25,9.89,22.66,15.97,6,3.03,14.09,19.69,1588.63,7.71,5,6.32,44.01,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,97,3626.08,,3613.08,0.38,0.68,0.33,2.84,0.003,0.51,0.1,37.07,0.02,168.1,0.7,111,81.29,40,6.44,21.42,24.46,35.67,3.28,11.08,10.49,6,2,6.77,10,894.43,2.67,5,2,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,99,3626.25,,3613.25,0.42,0.19,0.1,2.31,0.003,0.42,0.08,35.57,0.01,169.82,0.76,111,36.61,40,5.4,21.46,24.46,41.38,5.4,8.07,11.51,6,2,5,10.87,769.79,2.88,7.1,2.67,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,101,3626.42,,3613.42,0.43,0.57,3.4,8.99,0.44,1.44,0.39,21.5,0.18,194.43,1.61,1214.53,678,42.65,5.62,59.61,40.66,135.85,7.64,21.14,15.61,6,2.57,13.3,10.02,1226.11,8.44,27.95,4.39,16.77,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,103,3626.58,,3613.58,0.42,0.32,0.28,3.19,0.01,0.71,0.1,35.72,0.02,161.6,0.76,111,53.87,40,5.44,24.23,27.25,43.19,4.64,11,10.71,6,2,8.01,10,821.93,6.98,6.07,1.79,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,105,3626.75,,3613.75,0.46,1.2,4.23,14.73,0.33,2.37,0.79,13.74,0.24,143.94,2.27,1326.91,879.04,78.43,5.92,202.54,107.98,339.68,14.52,36.15,21.66,6,5.06,44.47,19.86,881.32,13.49,71.15,7.48,123.03,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,107,3626.92,,3613.92,0.34,1.23,0.41,4.46,0.26,1.53,0.12,33.97,0.02,199.99,0.74,111,92.67,40,7.4,33.36,28.84,39.84,5.07,12.33,11.51,6,2.44,5,23.25,2005.57,5.85,5,5.78,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,109,3627.08,,3614.08,0.39,0.59,0.92,5.84,0.06,0.74,0.16,31.95,0.04,208.41,0.89,111,123.84,40,4.9,43.7,30.17,53.36,4.96,19.83,14.75,6,2.32,5.51,17.99,1356.32,4.96,5,2.6,11.2,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,111,3627.25,,3614.25,0.37,0.65,0.4,6.81,0.07,0.38,0.11,31.43,0.02,222.89,0.69,111,96.37,40,6.52,25.29,28.03,41.42,4.94,13.76,11.73,6,2.12,6,15.33,1298,2.83,5,2.31,6.29,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,113,3627.42,,3614.42,0.35,0.74,0.29,4.05,0.003,0.63,0.07,35.5,0.02,207.48,0.67,111,60.96,40,6.73,15.46,23.97,27.59,4.94,11.52,11.38,6,2.2,7.2,13.88,1119.69,7.02,5,2.5,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,115,3627.58,,3614.58,0.41,0.96,0.72,5.17,0.18,0.93,0.15,32.36,0.03,195.13,0.8,111,146.06,40,4.76,65.69,35.87,62.53,4.96,18.25,13.49,6,2.42,5,22.02,1618.01,5.05,5,4.04,18.85,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,117,3627.75,,3614.75,0.38,1.08,1.88,9.51,0.23,1.52,0.3,24.84,0.1,188.14,1.18,442.17,345.11,61.97,4.21,91.45,52.31,112.62,9.06,27.88,19.24,6,3.5,19.21,26.01,1274.5,8.6,19.43,5.65,43.78,Eagle Ford,Upper Eagle Ford
Cinco Saus,3618,C01,B13,119,3627.92,,3614.92,0.47,0.43,0.19,2.5,0.003,0.35,0.07,35.44,0.01,147.41,0.77,111,40.26,40,7.01,21.72,27.51,66.22,3.26,16.38,12.4,6,2,5,14.44,1461.91,2.12,5,4.57,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3628,C01,B14,1,3628.08,,3615.08,0.47,0.26,0.4,6.17,0.04,0.36,0.1,29.24,0.02,203.83,0.6,111,137.16,42.27,6.42,35.39,28.75,84.9,5.85,10.31,9.28,6,2.19,5.42,16.12,1639.41,4.75,5,3.7,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3628,C01,B14,3,3628.25,,3615.25,0.56,0.04,0.25,5.3,0.06,0.31,0.06,25.98,0.01,186.53,0.6,111,43.2,40,7.27,21.42,24.48,44.59,4.57,12.27,10.67,6,2,5,12.03,1272.11,4.83,5,3.67,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3628,C01,B14,5,3628.42,,3615.42,0.54,0.04,0.09,4.38,0.13,0.27,0.05,27.14,0.01,188.18,0.61,111,49.62,40,6.7,18.67,25.71,50.09,4.87,8.88,10.54,6,2,5.06,10,1166.58,1.52,5,2.5,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3628,C01,B14,7,3628.58,,3615.58,0.53,0.04,0.48,6.62,0.07,0.34,0.12,28.4,0.02,240.8,0.63,111,98.22,42.12,6.78,27.34,29.09,111.68,4.21,10.24,11.12,6,2.33,5.16,18.91,1541.75,2.92,5,3.63,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3628,C01,B14,9,3628.75,,3615.75,0.52,0.06,1.32,6.53,0.1,0.56,0.24,26.31,0.05,198.73,0.81,111,148.31,48.5,5.46,31.74,33.4,157.39,9.28,12.83,12.99,6,2.85,11.95,19.67,1548.71,3.82,5,4.44,6,Eagle Ford,Upper Eagle Ford
